"","tweet.datetime","text","user.description","total.favorites","total.followers","total.friends","user.location","user.name","screen.name","total.statuses","tweet.mentions","retweet.mentions","url","retweet.url","total.retweets"
"2565","Tue Sep 24 13:00:49 +0000 2019","Here's how you know if you need more vitamin D.
https://t.co/6t5htS0YDT","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/LtY950wn3E4",NA,20
"2566","Tue Sep 24 10:01:18 +0000 2019","Get a copy of this special report for 🇫 🇷 🇪 🇪  and discover the truth about GMO foods. 

🆓👇👇🆓
https://t.co/6DZG2vlTWU","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/kIj530pztRg",NA,9
"2567","Tue Sep 24 00:00:54 +0000 2019","Metals that are particularly detrimental to mitochondrial function include aluminum, arsenic, cesium, tin and thall… https://t.co/nxXH9Doa96","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1176285342263107584",NA,44
"2568","Mon Sep 23 23:00:25 +0000 2019","UTIs are among the most common types of infection that many people complain of, accounting for 25% of all bacterial… https://t.co/Pa4syty9lt","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1176270122480259072",NA,13
"2569","Mon Sep 23 22:05:09 +0000 2019","This week, https://t.co/z4WX7m3vTd highlights Vaccine Awareness Week, a week dedicated to raising public awareness… https://t.co/fwfXZm4loM","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://Mercola.com",NA,27
"2570","Mon Sep 23 21:01:12 +0000 2019","Celery is a wonderfully crunchy vegetable that makes a flavorful addition to soups, stews and stir-fry dishes. But… https://t.co/jxpM7qqdnn","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1176240119310966787",NA,11
"2571","Mon Sep 23 19:49:42 +0000 2019","Yum! This looks good 🥗 https://t.co/tyZhluGUuV","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/naturallysavvy/status/1176199367994281987",NA,9
"2572","Mon Sep 23 17:01:32 +0000 2019","The dangers of ⚠️ high-fructose corn syrup ⚠️ are real and documented. Get a copy of this FREE special report and l… https://t.co/60D8jCp8qz","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1176179804686757889",NA,16
"2573","Mon Sep 23 16:55:25 +0000 2019","QUESTION: Any exciting fall plans you have this season?","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,NA,NA,2
"2574","Mon Sep 23 16:01:40 +0000 2019","Cauliflower comes in several colors, including purple. The color is the result of high amounts of anthocyanin, also… https://t.co/Nzum7UukgR","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1176164738432155650",NA,12
"2575","Mon Sep 23 15:01:36 +0000 2019","More than 300 enzyme systems in your body depend on it. Do you get enough? https://t.co/eHY9ZmAibD","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/q3g930pztRa",NA,18
"2576","Mon Sep 23 14:00:23 +0000 2019","Hand sanitizer may be doing you more harm than good.  https://t.co/Uo0KI7QGRa","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/HFaM50wmmWJ",NA,28
"2577","Mon Sep 23 10:01:16 +0000 2019","It's the first day of autumn!

Pumpkins, Thanksgiving, cool weather… what's your favorite thing about this season? https://t.co/uMjGKrEEfz","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,NA,NA,6
"2578","Mon Sep 23 00:00:39 +0000 2019","There are two different kinds of vitamin K, each providing its own set of health benefits. Learn the difference bet… https://t.co/nYqSpdOYoe","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1175922890149191680",NA,41
"2579","Sun Sep 22 23:00:38 +0000 2019","Keep your hair nice and healthy! Try Burdock Oil!
https://t.co/AnbdMEmbmL","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/JeiY50wgJnl",NA,6
"2580","Sun Sep 22 21:00:42 +0000 2019","Many believe when they do this, they are virtually guaranteed not to end up a victim -- but nothing could be furthe… https://t.co/vfWgceUP8w","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1175877603678445570",NA,19
"2581","Sun Sep 22 17:00:31 +0000 2019","This ingredient has been gaining attention in the culinary scene. Learn why. https://t.co/rReNyav7y8","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/HlEv30pztR7",NA,10
"2582","Sun Sep 22 16:00:46 +0000 2019","Millions of women are said to be struggling with this illness, but what exactly does it mean if you're dealing with… https://t.co/xw7hM9tTMO","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1175802123038208001",NA,4
"2583","Sun Sep 22 15:00:13 +0000 2019","Watch my full interview here: https://t.co/muOYO8vadW https://t.co/sMAJrNLrXF","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/Awxr30pztR4",NA,7
"2584","Sun Sep 22 13:00:43 +0000 2019","Know what is in your face cream before it's too late! Here's what you need to know. https://t.co/cn2EKzugyr","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/mIJ350wgI4i",NA,10
"2585","Sun Sep 22 10:00:44 +0000 2019","Take the guesswork out of wholesome eating. Get a 🇫 🇷 🇪 🇪  copy of this special report today! 
🆓👇👇🆓
https://t.co/bmceZRMkPz","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/inMO30pztR3",NA,3
"2586","Sun Sep 22 00:00:37 +0000 2019","Research shows that paraquat can trigger Parkinsons disease when combined with plant lectins, as the lectins can t… https://t.co/uewSk2YH8I","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1175560493651636225",NA,47
"2587","Sat Sep 21 23:00:35 +0000 2019","Hot yoga will help lower your blood pressure! Have you tried hot yoga? https://t.co/DXBdH3oiis","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/bnEl50wgI1a",NA,6
"2588","Sat Sep 21 21:00:45 +0000 2019","Click here to get the full recipe 👉 https://t.co/HOVum6C1As","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/BAI930pyyeR",NA,15
"2589","Sat Sep 21 17:01:13 +0000 2019","Chlorophyll is a pigment that absorbs sunlight to help plants make their own food, as well as give them their green… https://t.co/kgin0RyyMy","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1175454951306403841",NA,31
"2590","Sat Sep 21 16:01:17 +0000 2019","Find out how a specific type of noise is being used to repel vandals and loiterers. https://t.co/UnOzPmCzbv","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/DA4g30pyyeP",NA,2
"2591","Sat Sep 21 15:01:00 +0000 2019","An inspirational speaker and YouTube sensation, she won the hearts of many by finding joy in each day, despite her… https://t.co/2SfxExzthC","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1175424696810164224",NA,5
"2592","Sat Sep 21 13:01:04 +0000 2019","You'd be surprised how much of your medical information is accessible. https://t.co/aUiCx4XnFH","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/ZVxm50wgJuK",NA,12
"2593","Sat Sep 21 10:00:54 +0000 2019","Learn 8 steps to help lower your cholesterol for 🇫 🇷 🇪 🇪 . 

Get your FREE copy of this special report 
by clicking… https://t.co/05S49vgPBe","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1175349173547352064",NA,3
"2594","Sat Sep 21 00:00:49 +0000 2019","The CDC and ADA recommend using no more than a pea-sized amount of toothpaste for children between the ages of thre… https://t.co/R63jfHmkbn","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1175198158156161029",NA,53
"2595","Fri Sep 20 23:00:52 +0000 2019","Fake meat may be doing more harm than good. 
https://t.co/tdmEpKXTn8","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/OeDd50wgrnE",NA,39
"2596","Fri Sep 20 21:01:09 +0000 2019","Read this if you're taking this popular diabetes drug: 

https://t.co/Fsg8CLUfQE https://t.co/80xy4IKB4p","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/fQiw30pyyeL",NA,8
"2597","Fri Sep 20 17:01:26 +0000 2019","Recent research offers a clue as to why women tend to maintain their mental acuity longer than men. https://t.co/8PKcYdzaDh","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/HLsb30pyyeK",NA,10
"2598","Fri Sep 20 16:16:36 +0000 2019","RT @mercolafitness: These exercises are essential for optimal health --  are you doing them properly?… https://t.co/wzW2Xku7A5","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,"MercolaFitness",NA,"https://twitter.com/i/web/status/1175081335054098432",NA,0
"2599","Fri Sep 20 16:01:53 +0000 2019","Snake plants have thick, rigid leaves that can grow up to 8 feet long. Aside from being decorative, find out what e… https://t.co/DuBoav3DsS","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1175077627956289536",NA,18
"2600","Fri Sep 20 15:01:34 +0000 2019","Imagine brilliant blooms 12 inches in diameter growing in your garden or patio container. They can be yours, even i… https://t.co/vGnA59Ybcl","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1175062449533464576",NA,5
"2601","Fri Sep 20 13:00:51 +0000 2019","Common sense hygiene is sometimes being skipped in nursing homes that can cause some serious health issues. https://t.co/k1QHaXsAyS","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/8DGU50wgrnx",NA,11
"2602","Fri Sep 20 10:00:41 +0000 2019","Learn how to build muscle safely and with less effort using blood flow restriction (BFR) training.

Download my FRE… https://t.co/KmR2MiHven","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1174986730103066625",NA,4
"2603","Thu Sep 19 23:01:01 +0000 2019","Scientists have discovered the genetic differences associated with being left-handed, a trait found in 10% of  the… https://t.co/wC7nSVN8A7","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1174820718963548160",NA,12
"2604","Thu Sep 19 21:01:17 +0000 2019","Try these methods to help whiten your teeth so you can smile with confidence and pride! https://t.co/u7Hfu3hCME","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/6QGu30pxwLC",NA,14
"2605","Thu Sep 19 20:29:30 +0000 2019","RT @EdiJenkins: @mercola Those times when I successfully remember to return love for the hate offered by others.
#WorkInProgress","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,"EdiJenkins","EdiJenkins",NA,NA,2
